latitude,longitude,blk_no,road_name,postal_code,address,cbd_dist,min_dist_mrt,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_lease,lease_remain_years
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2015-09,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,305000.0,64,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2016-01,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,342000.0,64,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2016-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,313000.0,63,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2017-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,298000.0,62 years 09 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2017-11,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,310000.0,62 years 02 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2018-07,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,280000.0,61 years 07 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2018-08,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,288000.0,61 years 05 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2018-11,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,280000.0,61 years 03 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2018-11,ANG MO KIO,4 ROOM,541,ANG MO KIO AVE 10,04 TO 06,91.0,New Generation,1981,388888.0,61 years 02 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2019-02,ANG MO KIO,4 ROOM,541,ANG MO KIO AVE 10,07 TO 09,91.0,New Generation,1981,390000.0,60 years 11 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2019-03,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,260000.0,60 years 10 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2019-03,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,265000.0,60 years 10 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2019-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,275000.0,60 years 09 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2019-05,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,234000.0,60 years 08 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2019-08,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,82.0,New Generation,1981,300000.0,60 years 05 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2019-10,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,290000.0,60 years 03 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2019-12,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,210000.0,60 years 01 month,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2019-12,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,255000.0,60 years 01 month,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2020-06,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,250000.0,59 years 09 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2020-10,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,245000.0,59 years 04 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2020-12,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,82.0,New Generation,1981,345000.0,59 years 02 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2021-02,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,265500.0,59 years 01 month,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2021-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,308000.0,58 years 09 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2021-07,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,322000.0,58 years 07 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2021-07,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,323000.0,58 years 07 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2021-08,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,310000.0,58 years 06 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2021-12,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,325000.0,58 years 03 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2022-02,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,332800.0,58 years,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2022-05,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,358000.0,57 years 08 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2023-01,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,345000.0,57 years 01 month,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2023-01,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,360000.0,57 years 01 month,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2023-01,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,345000.0,57 years,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2023-02,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,350000.0,57 years 01 month,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2023-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1981,350000.0,56 years 10 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2023-07,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,82.0,New Generation,1981,395000.0,56 years 06 months,57
1.37392239168826,103.855621371068,541.0,ANG MO KIO AVENUE 10,560541.0,541 ANG MO KIO AVE 10,10065.227933842432,806.1764989699593,2023-08,ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,371000.0,56 years 05 months,57
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2015-01,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,01 TO 03,69.0,New Generation,1980,285000.0,64,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2015-03,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,04 TO 06,69.0,New Generation,1980,305000.0,64,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2015-11,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,01 TO 03,69.0,New Generation,1980,285000.0,63,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2015-11,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,04 TO 06,69.0,New Generation,1980,290000.0,63,56
